"CD_SETOR";"AREA_KM2";"POPULACAO";"POPULACAO_INFANTIL";"POPULACAO_IDOSA";"POPULACAO_ADULTA";"POPULACAO_EQUIVALENTE";"CNES";"NOME FANTASIA";"NIVEL_REFERENCIA";"PESO_COMPLEXIDADE";"CAPACIDADE/MES";"INDICE_SOBRECARGA";"CLASSIFICACAO"
"211130005000740";"0.0687029";"351";"25";"42.0";"284";"397.1";"2308479";"CENTRO DE SAUDE THALLES RIBEIRO GONCALVES";"II";"1.0";"6000";"1.2086";"Sobrecarregado"
"211130005000741";"0.0831467";"826";"43";"91.0";"692";"920.3";"2308479";"CENTRO DE SAUDE THALLES RIBEIRO GONCALVES";"II";"1.0";"6000";"1.2086";"Sobrecarregado"
"211130005000742";"0.6020523";"817";"53";"70.0";"694";"899.5";"2308479";"CENTRO DE SAUDE THALLES RIBEIRO GONCALVES";"II";"1.0";"6000";"1.2086";"Sobrecarregado"
"211130005000743";"0.2924365";"721";"65";"49.0";"607";"792.7";"2645769";"UNIDADE DE SAUDE DA FAMILIA VILA SARNEY";"II";"1.0";"6000";"2.4627";"Sobrecarregado"
"211130005000745";"0.8038799";"573";"38";"90.0";"445";"664";"2645769";"UNIDADE DE SAUDE DA FAMILIA VILA SARNEY";"II";"1.0";"6000";"2.4627";"Sobrecarregado"
"211130005000746";"0.1671944";"291";"15";"25.0";"251";"318.5";"2698005";"CENTRO DE SAUDE DR JOSE RIBAMAR FRAZAO CORREA";"II";"1.0";"6000";"1.8922";"Sobrecarregado"
"211130005000749";"0.031986";"179";"8";"24.0";"147";"202.2";"2309998";"CENTRO DE SAUDE BEZERRA DE MENESES";"II";"1.0";"6000";"5.3875";"Sobrecarregado"
"211130005000753";"0.294431";"762";"31";"151.0";"580";"898.3";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000755";"0.04757";"472";"20";"53.0";"399";"524.4";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000756";"0.0451565";"668";"27";"105.0";"536";"765.5";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000757";"0.1117465";"655";"36";"80.0";"539";"737";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000759";"0.1738114";"1051";"36";"185.0";"830";"1217";"9904638";"UNIDADE BASICA DE SAUDE CINTRA";"II";"1.0";"6000";"6.3219";"Sobrecarregado"
"211130005000760";"0.1361981";"160";"7";"27.0";"126";"185.1";"9904638";"UNIDADE BASICA DE SAUDE CINTRA";"II";"1.0";"6000";"6.3219";"Sobrecarregado"
"211130005000761";"0.0714619";"713";"22";"145.0";"546";"840";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000762";"0.1095662";"620";"32";"74.0";"514";"695.2";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000763";"0.0299837";"527";"30";"53.0";"444";"584.4";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000764";"0.0943901";"768";"34";"97.0";"637";"862.6";"2455803";"CENTRO DE SAUDE JOAO DE DEUS";"II";"1.0";"6000";"4.0725";"Sobrecarregado"
"211130005000766";"0.029063";"566";"38";"65.0";"463";"637";"3226387";"CENTRO DE SAUDE DA VILA LOBAO";"I";"0.8";"3000";"4.7487";"Sobrecarregado"
"211130005000767";"0.0198118";"267";"15";"31.0";"221";"299.3";"3226387";"CENTRO DE SAUDE DA VILA LOBAO";"I";"0.8";"3000";"4.7487";"Sobrecarregado"
"211130005000768";"0.0223264";"432";"29";"52.0";"351";"488.1";"3226387";"CENTRO DE SAUDE DA VILA LOBAO";"I";"0.8";"3000";"4.7487";"Sobrecarregado"
"211130005000769";"0.0351861";"606";"56";"40.0";"510";"666";"3365816";"CENTRO DE SAUDE DR ANTONIO GUANARE";"II";"1.0";"6000";"8.1945";"Sobrecarregado"
"211130005000770";"0.0620565";"949";"60";"101.0";"788";"1059.8";"3365816";"CENTRO DE SAUDE DR ANTONIO GUANARE";"II";"1.0";"6000";"8.1945";"Sobrecarregado"
"211130005000772";"0.0652412";"654";"36";"65.0";"553";"724";"3365816";"CENTRO DE SAUDE DR ANTONIO GUANARE";"II";"1.0";"6000";"8.1945";"Sobrecarregado"
"211130005000773";"0.1489564";"1098";"67";"132.0";"899";"1237.1";"7071116";"CENTRO DE SAUDE DRA VALDECY ELEOTERIA MARTINS";"I";"0.8";"3000";"8.1458";"Sobrecarregado"
"211130005000774";"0.1012731";"907";"52";"105.0";"750";"1017";"3376265";"CENTRO DE SAUDE VILA EMBRATEL";"II";"1.0";"6000";"3.7942";"Sobrecarregado"
"211130005000778";"0.0890427";"732";"45";"80.0";"607";"818.5";"3376265";"CENTRO DE SAUDE VILA EMBRATEL";"II";"1.0";"6000";"3.7942";"Sobrecarregado"
"211130005000780";"0.5598637";"909";"55";"129.0";"725";"1039.7";"3376265";"CENTRO DE SAUDE VILA EMBRATEL";"II";"1.0";"6000";"3.7942";"Sobrecarregado"
"211130005000781";"0.0732885";"717";"47";"57.0";"613";"786.1";"2309297";"CENTRO DE SAUDE SAO RAIMUNDO";"I";"0.8";"3000";"12.0308";"Sobrecarregado"
"211130005000783";"1.120367";"964";"81";"92.0";"791";"1078.1";"2309319";"CENTRO DE SAUDE VILA NOVA";"II";"1.0";"6000";"1.4473";"Sobrecarregado"
"211130005000784";"0.1604196";"992";"53";"113.0";"826";"1108.9";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
"211130005000785";"0.0790606";"968";"73";"109.0";"786";"1091.7";"2645807";"CENTRO DE SAUDE SANTA EFIGENIA";"II";"1.0";"6000";"8.1753";"Sobrecarregado"
"211130005000786";"0.0805915";"786";"52";"106.0";"628";"896.8";"2645807";"CENTRO DE SAUDE SANTA EFIGENIA";"II";"1.0";"6000";"8.1753";"Sobrecarregado"
"211130005000787";"0.2447422";"713";"78";"32.0";"603";"777.6";"2645793";"U S F ANTONIO CARLOS SOUSA REIS OLIMPICA I";"II";"1.0";"6000";"1.4474";"Sobrecarregado"
"211130005000788";"0.0987757";"982";"49";"134.0";"799";"1113.7";"2645807";"CENTRO DE SAUDE SANTA EFIGENIA";"II";"1.0";"6000";"8.1753";"Sobrecarregado"
"211130005000789";"0.0718202";"715";"56";"54.0";"605";"786.2";"2530562";"CENTRO DE SAUDE NAZARE NEIVA";"II";"1.0";"6000";"3.8371";"Sobrecarregado"
"211130005000790";"0.0334653";"455";"24";"87.0";"344";"536.6";"948357";"CENTRO ATENDIMENTO A PESSOA COM HIPERTENSAO E DIABETES";"II";"1.0";"6000";"2.9033";"Sobrecarregado"
"211130005000791";"0.4369742";"1132";"81";"89.0";"962";"1243.7";"2702878";"CENTRO DE SAUDE SANTA BARBARA";"II";"1.0";"6000";"3.2707";"Sobrecarregado"
"211130005000792";"0.0919625";"490";"31";"58.0";"401";"551.9";"2310007";"CENTRO DE SAUDE SAO CRISTOVAO";"II";"1.0";"6000";"1.3360";"Sobrecarregado"
"211130005000793";"0.1080798";"791";"62";"77.0";"652";"883.6";"3365816";"CENTRO DE SAUDE DR ANTONIO GUANARE";"II";"1.0";"6000";"8.1945";"Sobrecarregado"
"211130005000794";"0.0403266";"664";"45";"65.0";"554";"738.5";"3365816";"CENTRO DE SAUDE DR ANTONIO GUANARE";"II";"1.0";"6000";"8.1945";"Sobrecarregado"
"211130005000795";"0.0428382";"654";"40";"58.0";"556";"720.4";"2698013";"CENTRO DE SAUDE GENESIO RAMOS FILHO";"II";"1.0";"6000";"5.3626";"Sobrecarregado"
"211130005000798";"0.0441437";"526";"29";"41.0";"456";"573.3";"2530562";"CENTRO DE SAUDE NAZARE NEIVA";"II";"1.0";"6000";"3.8371";"Sobrecarregado"
"211130005000799";"0.4380765";"585";"25";"90.0";"470";"669.5";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005000800";"0.0318634";"599";"24";"83.0";"492";"677.4";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005000801";"0.039746";"288";"7";"45.0";"236";"327.5";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005000802";"0.0130576";"264";"8";"34.0";"222";"295.2";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005000803";"0.0107281";"448";"28";"35.0";"385";"490";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005000804";"0.0104852";"390";"14";"29.0";"347";"420.2";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005000805";"0.0120989";"424";"12";"30.0";"382";"454";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005000806";"0.0128437";"422";"14";"23.0";"385";"447.4";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005000807";"0.0118458";"411";"15";"33.0";"363";"444.9";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005000808";"0.0130995";"418";"15";"33.0";"370";"451.9";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005000809";"0.0134066";"275";"9";"24.0";"242";"298.7";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005000810";"0.0121498";"281";"21";"19.0";"241";"306.7";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005000811";"0.0128264";"320";"16";"34.0";"270";"355.2";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005000812";"0.0225889";"369";"21";"34.0";"314";"406.7";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005000813";"0.1305608";"663";"50";"102.0";"511";"769.6";"2309998";"CENTRO DE SAUDE BEZERRA DE MENESES";"II";"1.0";"6000";"5.3875";"Sobrecarregado"
"211130005000815";"0.1630462";"448";"12";"107.0";"329";"539.6";"3173852";"UNIDADE DE SAUDE DA FAMILIA DO SAO FRANCISCO";"II";"1.0";"6000";"1.7535";"Sobrecarregado"
"211130005000816";"0.2603478";"705";"53";"99.0";"553";"810.7";"2309998";"CENTRO DE SAUDE BEZERRA DE MENESES";"II";"1.0";"6000";"5.3875";"Sobrecarregado"
"211130005000817";"0.1202181";"659";"28";"153.0";"478";"795.4";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005000819";"0.0609867";"1028";"67";"207.0";"754";"1227.1";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005000820";"0.6933402";"193";"7";"68.0";"118";"250.9";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005000821";"0.9646233";"759";"27";"186.0";"546";"921.3";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005000822";"0.0580666";"462";"27";"30.0";"405";"499.5";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000823";"0.0468948";"630";"40";"113.0";"477";"740.4";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000825";"0.1427652";"445";"18";"92.0";"335";"527.6";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000827";"0.2789807";"730";"67";"74.0";"589";"822.7";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005000829";"0.0865161";"553";"29";"33.0";"491";"593.9";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000831";"0.1296242";"621";"27";"99.0";"495";"713.7";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000832";"0.2056166";"971";"37";"139.0";"795";"1100.7";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000833";"0.1990291";"948";"40";"130.0";"778";"1072";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000834";"0.0954824";"102";"8";"23.0";"71";"124.4";"2310007";"CENTRO DE SAUDE SAO CRISTOVAO";"II";"1.0";"6000";"1.3360";"Sobrecarregado"
"211130005000836";"0.6095463";"133";"5";"31.0";"97";"160.3";"978841";"CENTRO DE SAUDE DIVINEIA";"I";"0.8";"3000";"18.0633";"Sobrecarregado"
"211130005000838";"0.1239034";"807";"46";"146.0";"615";"946.8";"978841";"CENTRO DE SAUDE DIVINEIA";"I";"0.8";"3000";"18.0633";"Sobrecarregado"
"211130005000839";"0.1378447";"493";"18";"126.0";"349";"602.8";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000840";"0.0651522";"634";"35";"91.0";"508";"724.3";"9904638";"UNIDADE BASICA DE SAUDE CINTRA";"II";"1.0";"6000";"6.3219";"Sobrecarregado"
"211130005000841";"0.0826244";"742";"51";"73.0";"618";"825.9";"9904638";"UNIDADE BASICA DE SAUDE CINTRA";"II";"1.0";"6000";"6.3219";"Sobrecarregado"
"211130005000842";"0.0932661";"512";"27";"91.0";"394";"598.3";"9904638";"UNIDADE BASICA DE SAUDE CINTRA";"II";"1.0";"6000";"6.3219";"Sobrecarregado"
"211130005000843";"0.041879";"364";"25";"57.0";"282";"422.1";"666394";"CENTRO DE SAUDE BARRETO";"I";"0.8";"3000";"6.4971";"Sobrecarregado"
"211130005000845";"0.2014936";"356";"14";"86.0";"256";"431.8";"9904638";"UNIDADE BASICA DE SAUDE CINTRA";"II";"1.0";"6000";"6.3219";"Sobrecarregado"
"211130005000846";"0.0680373";"512";"20";"80.0";"412";"586";"3226387";"CENTRO DE SAUDE DA VILA LOBAO";"I";"0.8";"3000";"4.7487";"Sobrecarregado"
"211130005000847";"0.0587835";"635";"42";"84.0";"509";"723.2";"2455803";"CENTRO DE SAUDE JOAO DE DEUS";"II";"1.0";"6000";"4.0725";"Sobrecarregado"
"211130005000849";"0.5105249";"1077";"47";"189.0";"841";"1251.7";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000850";"0.0777122";"686";"36";"122.0";"528";"801.6";"9904638";"UNIDADE BASICA DE SAUDE CINTRA";"II";"1.0";"6000";"6.3219";"Sobrecarregado"
"211130005000852";"0.0412817";"649";"28";"68.0";"553";"717.4";"2309297";"CENTRO DE SAUDE SAO RAIMUNDO";"I";"0.8";"3000";"12.0308";"Sobrecarregado"
"211130005000853";"0.0574241";"917";"62";"54.0";"801";"991.2";"2309297";"CENTRO DE SAUDE SAO RAIMUNDO";"I";"0.8";"3000";"12.0308";"Sobrecarregado"
"211130005000856";"0.149265";"1130";"91";"66.0";"973";"1228.3";"2645807";"CENTRO DE SAUDE SANTA EFIGENIA";"II";"1.0";"6000";"8.1753";"Sobrecarregado"
"211130005000857";"0.0540407";"726";"26";"169.0";"531";"874.2";"2645807";"CENTRO DE SAUDE SANTA EFIGENIA";"II";"1.0";"6000";"8.1753";"Sobrecarregado"
"211130005000858";"0.0708878";"794";"42";"156.0";"596";"939.8";"2645807";"CENTRO DE SAUDE SANTA EFIGENIA";"II";"1.0";"6000";"8.1753";"Sobrecarregado"
"211130005000859";"0.5515781";"230";"20";"22.0";"188";"257.6";"2458179";"CENTRO DE SAUDE VILA ITAMAR";"II";"1.0";"6000";"1.3406";"Sobrecarregado"
"211130005000860";"0.4073624";"691";"55";"47.0";"589";"756.1";"2530562";"CENTRO DE SAUDE NAZARE NEIVA";"II";"1.0";"6000";"3.8371";"Sobrecarregado"
"211130005000861";"0.0462955";"563";"23";"68.0";"472";"628.9";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005000862";"0.0574943";"591";"30";"71.0";"490";"662.8";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
"211130005000863";"0.0644509";"626";"40";"88.0";"498";"716.4";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
"211130005000865";"0.0925621";"1012";"57";"124.0";"831";"1139.7";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
"211130005000867";"0.0850002";"699";"41";"68.0";"590";"773.9";"978841";"CENTRO DE SAUDE DIVINEIA";"I";"0.8";"3000";"18.0633";"Sobrecarregado"
"211130005000868";"0.0697686";"462";"18";"63.0";"381";"521.4";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005000871";"0.073266";"453";"23";"47.0";"383";"502.1";"978841";"CENTRO DE SAUDE DIVINEIA";"I";"0.8";"3000";"18.0633";"Sobrecarregado"
"211130005000872";"0.0301784";"524";"19";"50.0";"455";"573.5";"978841";"CENTRO DE SAUDE DIVINEIA";"I";"0.8";"3000";"18.0633";"Sobrecarregado"
"211130005000873";"0.0618246";"943";"70";"49.0";"824";"1017.2";"978841";"CENTRO DE SAUDE DIVINEIA";"I";"0.8";"3000";"18.0633";"Sobrecarregado"
"211130005000874";"0.108051";"342";"17";"68.0";"257";"404.9";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005000875";"0.0110622";"450";"18";"26.0";"406";"479.8";"2697971";"CENTRO DE SAUDE DJALMA MARQUES";"I";"0.8";"3000";"6.9379";"Sobrecarregado"
"211130005000876";"0.0106907";"419";"7";"33.0";"379";"448.9";"2697971";"CENTRO DE SAUDE DJALMA MARQUES";"I";"0.8";"3000";"6.9379";"Sobrecarregado"
"211130005000877";"0.230435";"867";"25";"188.0";"654";"1029.9";"2309289";"CENTRO DE SAUDE COHAB ANIL";"II";"1.0";"6000";"2.2815";"Sobrecarregado"
"211130005000878";"0.0103076";"350";"12";"41.0";"297";"388.8";"2697971";"CENTRO DE SAUDE DJALMA MARQUES";"I";"0.8";"3000";"6.9379";"Sobrecarregado"
"211130005000879";"0.0080996";"262";"14";"28.0";"220";"291.4";"2697971";"CENTRO DE SAUDE DJALMA MARQUES";"I";"0.8";"3000";"6.9379";"Sobrecarregado"
"211130005000880";"0.0078534";"274";"13";"24.0";"237";"299.7";"2697971";"CENTRO DE SAUDE DJALMA MARQUES";"I";"0.8";"3000";"6.9379";"Sobrecarregado"
"211130005000881";"0.0188953";"553";"20";"54.0";"479";"606.2";"2697971";"CENTRO DE SAUDE DJALMA MARQUES";"I";"0.8";"3000";"6.9379";"Sobrecarregado"
"211130005000883";"0.0337967";"552";"32";"47.0";"473";"605.6";"3365816";"CENTRO DE SAUDE DR ANTONIO GUANARE";"II";"1.0";"6000";"8.1945";"Sobrecarregado"
"211130005000884";"0.8341176";"X";"X";"";"";"";"2697971";"CENTRO DE SAUDE DJALMA MARQUES";"I";"0.8";"3000";"6.9379";"Sobrecarregado"
"211130005000885";"0.0676285";"624";"23";"119.0";"482";"730.7";"2309289";"CENTRO DE SAUDE COHAB ANIL";"II";"1.0";"6000";"2.2815";"Sobrecarregado"
"211130005000886";"0.0605649";"565";"24";"157.0";"384";"702.6";"2309300";"CENTRO DE SAUDE SALOMAO FIQUENE";"II";"1.0";"6000";"3.0198";"Sobrecarregado"
"211130005000887";"0.0712952";"513";"15";"95.0";"403";"596.5";"2698013";"CENTRO DE SAUDE GENESIO RAMOS FILHO";"II";"1.0";"6000";"5.3626";"Sobrecarregado"
"211130005000888";"0.1023204";"878";"42";"184.0";"652";"1046.2";"2698013";"CENTRO DE SAUDE GENESIO RAMOS FILHO";"II";"1.0";"6000";"5.3626";"Sobrecarregado"
"211130005000889";"0.1767708";"487";"28";"80.0";"379";"565";"5992982";"CLINICA DA FAMILIA VILA MARANHAO";"II";"1.0";"6000";"2.0846";"Sobrecarregado"
"211130005000890";"0.0529487";"479";"30";"52.0";"397";"535.6";"2876175";"CENTRO DE SAUDE BAIRRO DE FATIMA";"I";"0.8";"3000";"6.6602";"Sobrecarregado"
"211130005000891";"0.0226187";"618";"36";"90.0";"492";"708";"2455838";"CENTRO DE SAUDE DO JOAO PAULO";"I";"0.8";"3000";"13.5985";"Sobrecarregado"
"211130005000892";"0.056415";"585";"22";"106.0";"457";"680.8";"2455838";"CENTRO DE SAUDE DO JOAO PAULO";"I";"0.8";"3000";"13.5985";"Sobrecarregado"
"211130005000893";"0.0603998";"1016";"63";"149.0";"804";"1166.7";"3173852";"UNIDADE DE SAUDE DA FAMILIA DO SAO FRANCISCO";"II";"1.0";"6000";"1.7535";"Sobrecarregado"
"211130005000895";"0.0291131";"806";"62";"66.0";"678";"889.8";"2309998";"CENTRO DE SAUDE BEZERRA DE MENESES";"II";"1.0";"6000";"5.3875";"Sobrecarregado"
"211130005000896";"0.0449966";"958";"66";"117.0";"775";"1084.6";"2309998";"CENTRO DE SAUDE BEZERRA DE MENESES";"II";"1.0";"6000";"5.3875";"Sobrecarregado"
"211130005000897";"0.018341";"305";"17";"23.0";"265";"331.9";"2308797";"CENTRO DE SAUDE DO RADIONAL";"I";"0.8";"3000";"9.0882";"Sobrecarregado"
"211130005000898";"0.0163264";"385";"14";"26.0";"345";"412.8";"2308797";"CENTRO DE SAUDE DO RADIONAL";"I";"0.8";"3000";"9.0882";"Sobrecarregado"
"211130005000899";"0.0826298";"448";"23";"66.0";"359";"512.3";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000900";"0.064531";"520";"27";"53.0";"440";"575.9";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005000901";"0.0143503";"458";"19";"31.0";"408";"492.3";"2697971";"CENTRO DE SAUDE DJALMA MARQUES";"I";"0.8";"3000";"6.9379";"Sobrecarregado"
"211130005000902";"0.0157197";"532";"21";"42.0";"469";"576.1";"2697971";"CENTRO DE SAUDE DJALMA MARQUES";"I";"0.8";"3000";"6.9379";"Sobrecarregado"
"211130005000903";"0.0313172";"386";"24";"27.0";"335";"419.6";"2697971";"CENTRO DE SAUDE DJALMA MARQUES";"I";"0.8";"3000";"6.9379";"Sobrecarregado"
"211130005000904";"0.0182242";"685";"28";"55.0";"602";"743";"2697971";"CENTRO DE SAUDE DJALMA MARQUES";"I";"0.8";"3000";"6.9379";"Sobrecarregado"
"211130005000905";"0.0151423";"447";"26";"88.0";"333";"530.4";"9904638";"UNIDADE BASICA DE SAUDE CINTRA";"II";"1.0";"6000";"6.3219";"Sobrecarregado"
"211130005000906";"0.0382862";"609";"44";"75.0";"490";"691";"9904638";"UNIDADE BASICA DE SAUDE CINTRA";"II";"1.0";"6000";"6.3219";"Sobrecarregado"
"211130005000907";"0.0873187";"846";"50";"75.0";"721";"931";"2530562";"CENTRO DE SAUDE NAZARE NEIVA";"II";"1.0";"6000";"3.8371";"Sobrecarregado"
"211130005000908";"0.1466382";"919";"92";"58.0";"769";"1011.4";"3365816";"CENTRO DE SAUDE DR ANTONIO GUANARE";"II";"1.0";"6000";"8.1945";"Sobrecarregado"
"211130005000909";"0.0536083";"724";"46";"89.0";"589";"818.2";"3365816";"CENTRO DE SAUDE DR ANTONIO GUANARE";"II";"1.0";"6000";"8.1945";"Sobrecarregado"
"211130005000910";"0.0639561";"978";"72";"78.0";"828";"1076.4";"3365816";"CENTRO DE SAUDE DR ANTONIO GUANARE";"II";"1.0";"6000";"8.1945";"Sobrecarregado"
"211130005000911";"0.083285";"229";"14";"21.0";"194";"252.8";"3365816";"CENTRO DE SAUDE DR ANTONIO GUANARE";"II";"1.0";"6000";"8.1945";"Sobrecarregado"
"211130005000912";"0.04816";"748";"69";"67.0";"612";"836.1";"3376265";"CENTRO DE SAUDE VILA EMBRATEL";"II";"1.0";"6000";"3.7942";"Sobrecarregado"
"211130005000913";"0.8103878";"539";"27";"74.0";"438";"611.7";"2456869";"CENTRO DE SAUDE VILA BACANGA EMBRIAO";"I";"0.8";"3000";"8.6153";"Sobrecarregado"
"211130005000914";"0.7039476";"663";"60";"58.0";"545";"739.4";"3827402";"CENTRO DE SAUDE GAPARA";"II";"1.0";"6000";"1.6667";"Sobrecarregado"
"211130005000915";"0.2487879";"707";"48";"53.0";"606";"773.4";"3827402";"CENTRO DE SAUDE GAPARA";"II";"1.0";"6000";"1.6667";"Sobrecarregado"
"211130005000917";"0.0590316";"754";"51";"84.0";"619";"846.7";"2464624";"CLINICA DA FAMILIA DO ANJO DA GUARDA";"II";"1.0";"6000";"4.2240";"Sobrecarregado"
"211130005000918";"0.9500938";"693";"68";"36.0";"589";"755.8";"978841";"CENTRO DE SAUDE DIVINEIA";"I";"0.8";"3000";"18.0633";"Sobrecarregado"
"211130005000919";"0.0921029";"908";"50";"102.0";"756";"1014.6";"7071116";"CENTRO DE SAUDE DRA VALDECY ELEOTERIA MARTINS";"I";"0.8";"3000";"8.1458";"Sobrecarregado"
"211130005000920";"0.0421286";"733";"54";"53.0";"626";"802.4";"3365816";"CENTRO DE SAUDE DR ANTONIO GUANARE";"II";"1.0";"6000";"8.1945";"Sobrecarregado"
"211130005000921";"0.0492585";"576";"70";"20.0";"486";"627";"3365816";"CENTRO DE SAUDE DR ANTONIO GUANARE";"II";"1.0";"6000";"8.1945";"Sobrecarregado"
"211130005000922";"0.0340977";"570";"32";"54.0";"484";"629.2";"3365816";"CENTRO DE SAUDE DR ANTONIO GUANARE";"II";"1.0";"6000";"8.1945";"Sobrecarregado"
"211130005000923";"0.055708";"318";"14";"13.0";"291";"335.4";"3365816";"CENTRO DE SAUDE DR ANTONIO GUANARE";"II";"1.0";"6000";"8.1945";"Sobrecarregado"
"211130005000924";"0.0459457";"74";"6";"14.0";"54";"88.2";"3365816";"CENTRO DE SAUDE DR ANTONIO GUANARE";"II";"1.0";"6000";"8.1945";"Sobrecarregado"
"211130005000925";"0.0673041";"868";"45";"122.0";"701";"988.1";"3173828";"CENTRO DE SAUDE FABICIANA DE MORAES";"II";"1.0";"6000";"2.5042";"Sobrecarregado"
"211130005000927";"0.1969249";"1085";"79";"101.0";"905";"1205.3";"2645777";"UNIDADE DE SAUDE DA FAMILIA SANTA CLARA";"II";"1.0";"6000";"2.0846";"Sobrecarregado"
"211130005000928";"0.138087";"858";"58";"95.0";"705";"963";"2458780";"CENTRO DE SAUDE DO TIBIRI";"II";"1.0";"6000";"1.2949";"Sobrecarregado"
