"CD_SETOR";"AREA_KM2";"POPULACAO";"POPULACAO_INFANTIL";"POPULACAO_IDOSA";"POPULACAO_ADULTA";"POPULACAO_EQUIVALENTE";"DENSIDADE_HAB_KM2";"RENDA_MEDIA";"SITUACAO_COBERTURA";"DISTANCIA_UBS_M";"CNES";"NOME FANTASIA";"NIVEL_REFERENCIA";"PESO_COMPLEXIDADE";"CAPACIDADE/MES";"INDICE_SOBRECARGA";"CLASSIFICACAO"
"211130005000456";"0.0502834";"918";"51";"133.0";"734";"1049.9";"18256.522033116296";"1505.79";"Coberto";"569.78";"2464624";"CLINICA DA FAMILIA DO ANJO DA GUARDA";"II";"1.0";"6000";"4.2240";"Sobrecarregado"
"211130005000457";"0.0728615";"360";"28";"32.0";"300";"399.6";"4940.880986529237";"1294.56";"Coberto";"890.94";"2309297";"CENTRO DE SAUDE SAO RAIMUNDO";"I";"0.8";"3000";"12.0308";"Sobrecarregado"
"211130005000458";"0.0820456";"1088";"77";"157.0";"854";"1252.1";"13260.918318593564";"1772.04";"Coberto";"752.48";"2309297";"CENTRO DE SAUDE SAO RAIMUNDO";"I";"0.8";"3000";"12.0308";"Sobrecarregado"
"211130005000459";"0.033006";"622";"31";"80.0";"511";"701.5";"18845.05847421681";"1599.96";"Coberto";"756.92";"2309297";"CENTRO DE SAUDE SAO RAIMUNDO";"I";"0.8";"3000";"12.0308";"Sobrecarregado"
"211130005000462";"0.0563134";"924";"33";"121.0";"770";"1037.3";"16408.172832753837";"1388.94";"Coberto";"1081.53";"2456869";"CENTRO DE SAUDE VILA BACANGA EMBRIAO";"I";"0.8";"3000";"8.6153";"Sobrecarregado"
"211130005000463";"0.1639261";"1043";"67";"131.0";"845";"1181.3";"6362.623157630176";"1402.68";"Coberto";"873.23";"2456869";"CENTRO DE SAUDE VILA BACANGA EMBRIAO";"I";"0.8";"3000";"8.6153";"Sobrecarregado"
"211130005000464";"0.1259157";"968";"71";"88.0";"809";"1073.9";"7687.683108619498";"1542.67";"Coberto";"895.26";"2456869";"CENTRO DE SAUDE VILA BACANGA EMBRIAO";"I";"0.8";"3000";"8.6153";"Sobrecarregado"
"211130005000465";"0.129502";"1100";"54";"118.0";"928";"1221.4";"8494.077311547311";"1359.87";"Coberto";"377.6";"2456869";"CENTRO DE SAUDE VILA BACANGA EMBRIAO";"I";"0.8";"3000";"8.6153";"Sobrecarregado"
"211130005000466";"0.0463542";"799";"35";"124.0";"640";"915.7";"17236.841537552154";"1613.64";"Coberto";"185.18";"2456869";"CENTRO DE SAUDE VILA BACANGA EMBRIAO";"I";"0.8";"3000";"8.6153";"Sobrecarregado"
"211130005000467";"0.152615";"439";"29";"54.0";"356";"496.7";"2876.5193460669";"1586.72";"Coberto";"591.91";"2456869";"CENTRO DE SAUDE VILA BACANGA EMBRIAO";"I";"0.8";"3000";"8.6153";"Sobrecarregado"
"211130005000468";"0.3203201";"915";"77";"85.0";"753";"1021.5";"2856.5175897485046";"1622.56";"Coberto";"836.77";"2309297";"CENTRO DE SAUDE SAO RAIMUNDO";"I";"0.8";"3000";"12.0308";"Sobrecarregado"
"211130005000470";"0.1033486";"840";"42";"88.0";"710";"931.4";"8127.831436516799";"1504.97";"Coberto";"584.85";"2309297";"CENTRO DE SAUDE SAO RAIMUNDO";"I";"0.8";"3000";"12.0308";"Sobrecarregado"
"211130005000471";"0.075675";"905";"51";"129.0";"725";"1033.7";"11959.035348529897";"1567.84";"Coberto";"448.03";"2309297";"CENTRO DE SAUDE SAO RAIMUNDO";"I";"0.8";"3000";"12.0308";"Sobrecarregado"
"211130005000472";"0.0955594";"1054";"86";"83.0";"885";"1163.4";"11029.78880152031";"1347.41";"Coberto";"674.34";"2309297";"CENTRO DE SAUDE SAO RAIMUNDO";"I";"0.8";"3000";"12.0308";"Sobrecarregado"
"211130005000473";"0.0420793";"762";"63";"70.0";"629";"849.5";"18108.66625633031";"1279.03";"Coberto";"408.05";"2309297";"CENTRO DE SAUDE SAO RAIMUNDO";"I";"0.8";"3000";"12.0308";"Sobrecarregado"
"211130005000474";"0.0284598";"629";"48";"60.0";"521";"701";"22101.349974349785";"1261.08";"Coberto";"213.25";"2309297";"CENTRO DE SAUDE SAO RAIMUNDO";"I";"0.8";"3000";"12.0308";"Sobrecarregado"
"211130005000475";"0.0597637";"932";"52";"113.0";"767";"1048.4";"15594.750659681378";"1425.35";"Coberto";"119.09";"2309297";"CENTRO DE SAUDE SAO RAIMUNDO";"I";"0.8";"3000";"12.0308";"Sobrecarregado"
"211130005000476";"0.0887108";"703";"46";"85.0";"572";"794";"7924.626990174815";"1254.9";"Coberto";"364.71";"2309297";"CENTRO DE SAUDE SAO RAIMUNDO";"I";"0.8";"3000";"12.0308";"Sobrecarregado"
"211130005000477";"0.414043";"1435";"108";"113.0";"1214";"1579.4";"3465.8235980320883";"1302.67";"Coberto";"1006.25";"2309297";"CENTRO DE SAUDE SAO RAIMUNDO";"I";"0.8";"3000";"12.0308";"Sobrecarregado"
"211130005000478";"0.0406211";"677";"53";"44.0";"580";"738.7";"16666.21534128815";"1238.49";"Coberto";"530.68";"2309297";"CENTRO DE SAUDE SAO RAIMUNDO";"I";"0.8";"3000";"12.0308";"Sobrecarregado"
"211130005000480";"0.0974506";"1076";"81";"89.0";"906";"1187.7";"11041.491791738583";"1074.62";"Coberto";"561.21";"2309297";"CENTRO DE SAUDE SAO RAIMUNDO";"I";"0.8";"3000";"12.0308";"Sobrecarregado"
"211130005000481";"0.1676215";"852";"44";"94.0";"714";"949.2";"5082.8801794519195";"1579.2";"Coberto";"790.17";"2309297";"CENTRO DE SAUDE SAO RAIMUNDO";"I";"0.8";"3000";"12.0308";"Sobrecarregado"
"211130005000482";"0.5209198";"1055";"70";"83.0";"902";"1156.4";"2025.2637738093272";"1374.79";"Coberto";"1072.07";"2309319";"CENTRO DE SAUDE VILA NOVA";"II";"1.0";"6000";"1.4473";"Sobrecarregado"
"211130005000484";"0.6013174";"710";"41";"106.0";"563";"815.3";"1180.740820072727";"1499.18";"Coberto";"731.46";"2309319";"CENTRO DE SAUDE VILA NOVA";"II";"1.0";"6000";"1.4473";"Sobrecarregado"
"211130005000485";"0.1729412";"716";"41";"88.0";"587";"806.9";"4140.135491138029";"1464.44";"Coberto";"245.46";"2309319";"CENTRO DE SAUDE VILA NOVA";"II";"1.0";"6000";"1.4473";"Sobrecarregado"
"211130005000486";"0.1726213";"1085";"107";"146.0";"832";"1255.3";"6285.435227286552";"1296.86";"Coberto";"715.54";"2309319";"CENTRO DE SAUDE VILA NOVA";"II";"1.0";"6000";"1.4473";"Sobrecarregado"
"211130005000489";"0.4124571";"771";"80";"74.0";"617";"870.2";"1869.2853147636445";"1530.6";"Coberto";"865.08";"2456869";"CENTRO DE SAUDE VILA BACANGA EMBRIAO";"I";"0.8";"3000";"8.6153";"Sobrecarregado"
"211130005000490";"0.1173112";"949";"63";"125.0";"761";"1080.5";"8089.594173446354";"1666.78";"Coberto";"367.78";"2456869";"CENTRO DE SAUDE VILA BACANGA EMBRIAO";"I";"0.8";"3000";"8.6153";"Sobrecarregado"
"211130005000491";"0.8169726";"838";"31";"149.0";"658";"972.7";"1025.7381948917257";"7248.73";"Coberto";"1098.93";"978841";"CENTRO DE SAUDE DIVINEIA";"I";"0.8";"3000";"18.0633";"Sobrecarregado"
"211130005000492";"0.4828157";"510";"12";"132.0";"366";"621.6";"1056.3036786086284";"6633.36";"Coberto";"1059.96";"978841";"CENTRO DE SAUDE DIVINEIA";"I";"0.8";"3000";"18.0633";"Sobrecarregado"
"211130005000493";"0.2581734";"365";"25";"";"";"";"1413.7784915099696";"3592.71";"Coberto";"994.3";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005000495";"0.0392422";"494";"39";"35.0";"420";"541.5";"12588.488922639404";"1371.07";"Coberto";"888.06";"978841";"CENTRO DE SAUDE DIVINEIA";"I";"0.8";"3000";"18.0633";"Sobrecarregado"
"211130005000499";"0.0550329";"660";"46";"55.0";"559";"727";"11992.826109472697";"1526.32";"Coberto";"838.8";"978841";"CENTRO DE SAUDE DIVINEIA";"I";"0.8";"3000";"18.0633";"Sobrecarregado"
"211130005000500";"0.0397223";"654";"49";"71.0";"534";"735.3";"16464.303426538743";"1612.02";"Coberto";"622.4";"978841";"CENTRO DE SAUDE DIVINEIA";"I";"0.8";"3000";"18.0633";"Sobrecarregado"
"211130005000501";"0.0369998";"661";"44";"53.0";"564";"725.4";"17864.961432223958";"1427.48";"Coberto";"412.5";"978841";"CENTRO DE SAUDE DIVINEIA";"I";"0.8";"3000";"18.0633";"Sobrecarregado"
"211130005000502";"0.0470103";"598";"29";"78.0";"491";"674.9";"12720.616545735722";"1547.41";"Coberto";"300";"978841";"CENTRO DE SAUDE DIVINEIA";"I";"0.8";"3000";"18.0633";"Sobrecarregado"
"211130005000503";"0.1045795";"967";"62";"119.0";"786";"1093.2";"9246.55405696145";"1641.43";"Coberto";"445.94";"978841";"CENTRO DE SAUDE DIVINEIA";"I";"0.8";"3000";"18.0633";"Sobrecarregado"
"211130005000504";"0.1986392";"920";"62";"113.0";"745";"1041.4";"4631.512813180883";"2153.82";"Coberto";"351.02";"978841";"CENTRO DE SAUDE DIVINEIA";"I";"0.8";"3000";"18.0633";"Sobrecarregado"
"211130005000505";"0.1167536";"876";"33";"122.0";"721";"990.1";"7502.980636143126";"3561.51";"Coberto";"658.47";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005000506";"0.0660134";"554";"25";"169.0";"360";"701.7";"8392.235515819515";"4799.84";"Coberto";"495.27";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005000509";"0.0383052";"589";"35";"69.0";"485";"661.7";"15376.50240698391";"1501.35";"Coberto";"702.16";"978841";"CENTRO DE SAUDE DIVINEIA";"I";"0.8";"3000";"18.0633";"Sobrecarregado"
"211130005000510";"0.0490086";"734";"65";"45.0";"624";"802.5";"14976.963226862224";"1193.36";"Coberto";"1026.75";"978841";"CENTRO DE SAUDE DIVINEIA";"I";"0.8";"3000";"18.0633";"Sobrecarregado"
"211130005000511";"0.0620244";"958";"73";"65.0";"820";"1046.5";"15445.5343380992";"1337.22";"Coberto";"1383.68";"978841";"CENTRO DE SAUDE DIVINEIA";"I";"0.8";"3000";"18.0633";"Sobrecarregado"
"211130005000516";"0.1524983";"652";"29";"185.0";"438";"814.5";"4275.457496903244";"7216.84";"Coberto";"365.77";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005000517";"0.0827092";"553";"15";"163.0";"375";"690.9";"6686.076035072278";"5269.83";"Coberto";"145.9";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005000518";"0.1400007";"772";"27";"224.0";"521";"964.7";"5514.258142994999";"5782.07";"Coberto";"381.6";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005000520";"0.1251296";"651";"33";"64.0";"554";"718.7";"5202.605938163312";"1445.55";"Coberto";"743.23";"2455803";"CENTRO DE SAUDE JOAO DE DEUS";"II";"1.0";"6000";"4.0725";"Sobrecarregado"
"211130005000522";"0.0614366";"616";"33";"134.0";"449";"739.7";"10026.59652389618";"2300.87";"Coberto";"384.27";"2455803";"CENTRO DE SAUDE JOAO DE DEUS";"II";"1.0";"6000";"4.0725";"Sobrecarregado"
"211130005000523";"0.0193723";"680";"52";"44.0";"584";"741.2";"35101.665780521675";"4390.23";"Coberto";"719.2";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005000524";"0.0214113";"575";"30";"39.0";"506";"621.2";"26854.978445960776";"4777.94";"Coberto";"750.55";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005000525";"0.0110271";"428";"26";"18.0";"384";"455.4";"38813.46863635952";"4079.28";"Coberto";"786.81";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005000529";"0.2753567";"371";"20";"56.0";"295";"425.8";"1347.343282367925";"4051.71";"Coberto";"867.15";"2697971";"CENTRO DE SAUDE DJALMA MARQUES";"I";"0.8";"3000";"6.9379";"Sobrecarregado"
"211130005000530";"0.1806043";"1150";"53";"165.0";"932";"1308.5";"6367.511736985221";"3512.19";"Coberto";"635.86";"2697971";"CENTRO DE SAUDE DJALMA MARQUES";"I";"0.8";"3000";"6.9379";"Sobrecarregado"
"211130005000531";"0.1001894";"714";"36";"121.0";"557";"828.8";"7126.50240444598";"3738.7";"Coberto";"327.1";"2697971";"CENTRO DE SAUDE DJALMA MARQUES";"I";"0.8";"3000";"6.9379";"Sobrecarregado"
"211130005000533";"0.1986712";"626";"26";"120.0";"480";"735";"3150.93481088351";"4345.95";"Coberto";"818.46";"2309289";"CENTRO DE SAUDE COHAB ANIL";"II";"1.0";"6000";"2.2815";"Sobrecarregado"
"211130005000534";"0.0966694";"1076";"36";"276.0";"764";"1314.8";"11130.719752062183";"3503.47";"Coberto";"444.15";"2309289";"CENTRO DE SAUDE COHAB ANIL";"II";"1.0";"6000";"2.2815";"Sobrecarregado"
"211130005000535";"0.0977251";"733";"18";"193.0";"522";"896.4";"7500.631874513303";"3181.74";"Coberto";"525";"2309289";"CENTRO DE SAUDE COHAB ANIL";"II";"1.0";"6000";"2.2815";"Sobrecarregado"
"211130005000536";"0.1397869";"834";"26";"209.0";"599";"1014.2";"5966.224302849552";"2935.31";"Coberto";"158.59";"2309289";"CENTRO DE SAUDE COHAB ANIL";"II";"1.0";"6000";"2.2815";"Sobrecarregado"
"211130005000537";"0.0424308";"326";"8";"73.0";"245";"388.4";"7683.098126832396";"4604.12";"Coberto";"262.96";"2309289";"CENTRO DE SAUDE COHAB ANIL";"II";"1.0";"6000";"2.2815";"Sobrecarregado"
"211130005000538";"0.1007765";"940";"28";"269.0";"643";"1169.2";"9327.571408016749";"3917.03";"Coberto";"727.78";"2309289";"CENTRO DE SAUDE COHAB ANIL";"II";"1.0";"6000";"2.2815";"Sobrecarregado"
"211130005000539";"0.0896994";"919";"29";"221.0";"669";"1110.3";"10245.330515031315";"4168.39";"Coberto";"633.1";"2309300";"CENTRO DE SAUDE SALOMAO FIQUENE";"II";"1.0";"6000";"3.0198";"Sobrecarregado"
"211130005000540";"0.0679069";"792";"33";"193.0";"566";"962.9";"11663.026879448185";"4032.28";"Coberto";"524.36";"2309300";"CENTRO DE SAUDE SALOMAO FIQUENE";"II";"1.0";"6000";"3.0198";"Sobrecarregado"
"211130005000541";"0.097992";"1020";"59";"248.0";"713";"1247.9";"10409.012980651481";"4028.69";"Coberto";"388.69";"2309300";"CENTRO DE SAUDE SALOMAO FIQUENE";"II";"1.0";"6000";"3.0198";"Sobrecarregado"
"211130005000542";"0.0955306";"824";"27";"194.0";"603";"992.7";"8625.50847581822";"3542.65";"Coberto";"332.01";"2309300";"CENTRO DE SAUDE SALOMAO FIQUENE";"II";"1.0";"6000";"3.0198";"Sobrecarregado"
"211130005000543";"0.0773409";"944";"29";"229.0";"686";"1141.7";"12205.702286888309";"3280.56";"Coberto";"410.39";"2309300";"CENTRO DE SAUDE SALOMAO FIQUENE";"II";"1.0";"6000";"3.0198";"Sobrecarregado"
"211130005000544";"0.1108902";"992";"41";"238.0";"713";"1202.9";"8945.78601174856";"4173.08";"Coberto";"522.47";"2309300";"CENTRO DE SAUDE SALOMAO FIQUENE";"II";"1.0";"6000";"3.0198";"Sobrecarregado"
"211130005000545";"0.0906523";"951";"40";"226.0";"685";"1151.8";"10490.632890726434";"3879.47";"Coberto";"815.96";"2309300";"CENTRO DE SAUDE SALOMAO FIQUENE";"II";"1.0";"6000";"3.0198";"Sobrecarregado"
"211130005000546";"0.0599097";"691";"23";"164.0";"504";"833.7";"11534.025374855824";"3845.8";"Coberto";"557.51";"2309300";"CENTRO DE SAUDE SALOMAO FIQUENE";"II";"1.0";"6000";"3.0198";"Sobrecarregado"
"211130005000547";"0.1060823";"927";"28";"227.0";"672";"1122.6";"8738.498316872843";"3715.41";"Coberto";"724.91";"2309300";"CENTRO DE SAUDE SALOMAO FIQUENE";"II";"1.0";"6000";"3.0198";"Sobrecarregado"
"211130005000548";"0.0911405";"828";"35";"177.0";"616";"987.1";"9084.874452082226";"3911.54";"Coberto";"573.69";"2309300";"CENTRO DE SAUDE SALOMAO FIQUENE";"II";"1.0";"6000";"3.0198";"Sobrecarregado"
"211130005000549";"0.0455922";"531";"19";"158.0";"354";"666.9";"11646.729045757827";"3870.66";"Coberto";"371.77";"2309300";"CENTRO DE SAUDE SALOMAO FIQUENE";"II";"1.0";"6000";"3.0198";"Sobrecarregado"
"211130005000550";"0.0928182";"766";"23";"223.0";"520";"955.9";"8252.691821216098";"3346.7";"Coberto";"139.91";"2309300";"CENTRO DE SAUDE SALOMAO FIQUENE";"II";"1.0";"6000";"3.0198";"Sobrecarregado"
"211130005000551";"0.1203263";"1034";"41";"272.0";"721";"1272.1";"8593.300051609665";"3751.85";"Coberto";"204.34";"2309300";"CENTRO DE SAUDE SALOMAO FIQUENE";"II";"1.0";"6000";"3.0198";"Sobrecarregado"
"211130005000552";"0.0907464";"960";"31";"267.0";"662";"1189.1";"10578.932056808864";"3578.86";"Coberto";"361.76";"2309300";"CENTRO DE SAUDE SALOMAO FIQUENE";"II";"1.0";"6000";"3.0198";"Sobrecarregado"
"211130005000553";"0.1194761";"874";"27";"282.0";"565";"1113.1";"7315.270585497852";"3508.13";"Coberto";"525.09";"2309300";"CENTRO DE SAUDE SALOMAO FIQUENE";"II";"1.0";"6000";"3.0198";"Sobrecarregado"
"211130005000554";"0.0898742";"924";"41";"255.0";"628";"1148.5";"10281.03727209811";"3752.18";"Coberto";"770.24";"2698013";"CENTRO DE SAUDE GENESIO RAMOS FILHO";"II";"1.0";"6000";"5.3626";"Sobrecarregado"
"211130005000555";"0.0889221";"851";"35";"234.0";"582";"1055.7";"9570.174343610868";"3804.23";"Coberto";"717.32";"2309300";"CENTRO DE SAUDE SALOMAO FIQUENE";"II";"1.0";"6000";"3.0198";"Sobrecarregado"
"211130005000556";"0.1174282";"949";"42";"221.0";"686";"1146.8";"8081.534077845015";"4250.82";"Coberto";"440.89";"2698013";"CENTRO DE SAUDE GENESIO RAMOS FILHO";"II";"1.0";"6000";"5.3626";"Sobrecarregado"
"211130005000558";"0.0785846";"707";"20";"206.0";"481";"881.8";"8996.673648526556";"2593.65";"Coberto";"410.32";"2698013";"CENTRO DE SAUDE GENESIO RAMOS FILHO";"II";"1.0";"6000";"5.3626";"Sobrecarregado"
"211130005000559";"0.0604889";"450";"19";"99.0";"332";"538.7";"7439.381440231183";"3707.08";"Coberto";"296.74";"2698013";"CENTRO DE SAUDE GENESIO RAMOS FILHO";"II";"1.0";"6000";"5.3626";"Sobrecarregado"
"211130005000560";"0.0722276";"535";"13";"150.0";"372";"661.5";"7407.140760595672";"4210.81";"Coberto";"403.82";"2698013";"CENTRO DE SAUDE GENESIO RAMOS FILHO";"II";"1.0";"6000";"5.3626";"Sobrecarregado"
"211130005000561";"0.0806476";"414";"11";"117.0";"286";"513.1";"5133.444764630318";"3289.62";"Coberto";"643.45";"2698013";"CENTRO DE SAUDE GENESIO RAMOS FILHO";"II";"1.0";"6000";"5.3626";"Sobrecarregado"
"211130005000562";"0.1327067";"850";"32";"236.0";"582";"1054.8";"6405.102379909981";"4082.65";"Coberto";"709.72";"2698013";"CENTRO DE SAUDE GENESIO RAMOS FILHO";"II";"1.0";"6000";"5.3626";"Sobrecarregado"
"211130005000563";"0.0884189";"637";"25";"179.0";"433";"792.7";"7204.342058089391";"4132.41";"Coberto";"509.1";"2698013";"CENTRO DE SAUDE GENESIO RAMOS FILHO";"II";"1.0";"6000";"5.3626";"Sobrecarregado"
"211130005000564";"0.0969456";"610";"29";"123.0";"458";"722.9";"6292.188608869304";"3889.26";"Coberto";"699.44";"2698013";"CENTRO DE SAUDE GENESIO RAMOS FILHO";"II";"1.0";"6000";"5.3626";"Sobrecarregado"
"211130005000565";"0.1128078";"635";"34";"56.0";"545";"696.8";"5629.043381751971";"2490.82";"Coberto";"1207.3";"2698013";"CENTRO DE SAUDE GENESIO RAMOS FILHO";"II";"1.0";"6000";"5.3626";"Sobrecarregado"
"211130005000566";"0.0290379";"587";"28";"92.0";"467";"674.6";"20214.96044824178";"2739.13";"Coberto";"1008.62";"2698013";"CENTRO DE SAUDE GENESIO RAMOS FILHO";"II";"1.0";"6000";"5.3626";"Sobrecarregado"
"211130005000567";"0.018049";"447";"20";"49.0";"378";"496.2";"24765.915009141783";"2660.79";"Coberto";"1041.61";"2698013";"CENTRO DE SAUDE GENESIO RAMOS FILHO";"II";"1.0";"6000";"5.3626";"Sobrecarregado"
"211130005000568";"0.0224269";"441";"17";"41.0";"383";"482.3";"19663.885780023098";"2536.1";"Coberto";"1143.85";"2698013";"CENTRO DE SAUDE GENESIO RAMOS FILHO";"II";"1.0";"6000";"5.3626";"Sobrecarregado"
"211130005000569";"0.076061";"804";"38";"151.0";"615";"943.8";"10570.463180867988";"3125.22";"Coberto";"1030.2";"2698013";"CENTRO DE SAUDE GENESIO RAMOS FILHO";"II";"1.0";"6000";"5.3626";"Sobrecarregado"
"211130005000570";"0.1179107";"464";"19";"70.0";"375";"529.5";"3935.1814551181533";"2067.46";"Coberto";"1046.75";"2698013";"CENTRO DE SAUDE GENESIO RAMOS FILHO";"II";"1.0";"6000";"5.3626";"Sobrecarregado"
"211130005000571";"0.2555474";"1032";"50";"189.0";"793";"1208.2";"4038.389746872792";"3550.86";"Coberto";"1362.98";"2455803";"CENTRO DE SAUDE JOAO DE DEUS";"II";"1.0";"6000";"4.0725";"Sobrecarregado"
"211130005000572";"0.0469003";"355";"18";"28.0";"309";"386.4";"7569.247957902188";"2179.15";"Coberto";"1157.07";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
"211130005000573";"0.12615";"837";"39";"82.0";"716";"922.1";"6634.958382877526";"2492.3";"Coberto";"1297.73";"2698013";"CENTRO DE SAUDE GENESIO RAMOS FILHO";"II";"1.0";"6000";"5.3626";"Sobrecarregado"
"211130005000574";"0.0370376";"422";"16";"55.0";"351";"474";"11393.826813832431";"3723.96";"Coberto";"647.79";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005000575";"0.8434098";"730";"46";"78.0";"606";"815.4";"865.5341685619494";"1877.17";"Coberto";"1078.08";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
"211130005000576";"0.0590109";"669";"60";"60.0";"549";"747";"11336.888608714662";"1266.85";"Coberto";"999.62";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
"211130005000578";"0.0974537";"859";"44";"150.0";"665";"1001";"8814.442140216328";"2771.16";"Coberto";"895.96";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
"211130005000579";"0.2072582";"781";"29";"107.0";"645";"881.1";"3768.2465639477714";"1568.81";"Coberto";"1084.02";"2455803";"CENTRO DE SAUDE JOAO DE DEUS";"II";"1.0";"6000";"4.0725";"Sobrecarregado"
"211130005000581";"0.1006098";"504";"26";"72.0";"406";"574.6";"5009.452359511698";"1829.18";"Coberto";"613.37";"2455803";"CENTRO DE SAUDE JOAO DE DEUS";"II";"1.0";"6000";"4.0725";"Sobrecarregado"
"211130005000582";"0.1058344";"909";"37";"171.0";"701";"1064.3";"8588.889812764091";"1922.06";"Coberto";"753.07";"2455803";"CENTRO DE SAUDE JOAO DE DEUS";"II";"1.0";"6000";"4.0725";"Sobrecarregado"
"211130005000583";"0.0774595";"855";"51";"144.0";"660";"995.7";"11038.026323433536";"1679.93";"Coberto";"756.41";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
"211130005000585";"0.0678731";"849";"42";"124.0";"683";"969.2";"12508.63744252141";"1629.54";"Coberto";"492.04";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
"211130005000586";"0.035836";"621";"42";"75.0";"504";"702";"17328.942962384193";"1654.76";"Coberto";"492.12";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
"211130005000587";"0.0372338";"608";"32";"73.0";"503";"682.4";"16329.249230537846";"1499.03";"Coberto";"564.74";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
"211130005000588";"0.0539354";"860";"35";"117.0";"708";"971.1";"15945.000871412838";"1415.81";"Coberto";"620.4";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
"211130005000589";"0.0773548";"769";"61";"80.0";"628";"863.5";"9941.20597558264";"1243.67";"Coberto";"741.76";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
"211130005000591";"0.1408441";"1004";"46";"155.0";"803";"1151";"7128.449115014402";"2912.77";"Coberto";"380.86";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
"211130005000592";"0.1433384";"1025";"43";"221.0";"761";"1223.3";"7150.910014343679";"3436.03";"Coberto";"187.89";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
"211130005000594";"0.060403";"825";"47";"115.0";"663";"940.5";"13658.262006853965";"1526.55";"Coberto";"690.94";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
