fid,CD_SETOR,SITUACAO,CD_SIT,CD_TIPO,AREA_KM2,CD_REGIAO,NM_REGIAO,CD_UF,NM_UF,CD_MUN,NM_MUN,CD_DIST,NM_DIST,CD_SUBDIST,NM_SUBDIST,CD_BAIRRO,NM_BAIRRO,CD_NU,NM_NU,CD_FCU,NM_FCU,CD_AGLOM,NM_AGLOM,CD_RGINT,NM_RGINT,CD_RGI,NM_RGI,CD_CONCURB,NM_CONCURB,fid_2,CNES,NOME FANTASIA,NÍVEL DE ATENÇÃO,TURNO DE ATENDIMENTO,latitude,longitude,capacidade/mes,servicos_inferidos
1269,"211130005001535",Urbana,"2","0",5.52790458073757,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,56,2456818,CENTRO DE SAUDE YVES PARGA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.62497403262436,-44.3161231424204,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1273,"211130005001539",Urbana,"2","0",4.10382988553984,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,56,2456818,CENTRO DE SAUDE YVES PARGA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.62497403262436,-44.3161231424204,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1469,"211130005001748",Urbana,"2","0",2.13266771789639,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,56,2456818,CENTRO DE SAUDE YVES PARGA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.62497403262436,-44.3161231424204,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1485,"211130005001765",Urbana,"1","0",0.397325936529123,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,56,2456818,CENTRO DE SAUDE YVES PARGA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.62497403262436,-44.3161231424204,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1608,"211130005001891",Urbana,"2","0",0.722563223568143,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,56,2456818,CENTRO DE SAUDE YVES PARGA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.62497403262436,-44.3161231424204,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1610,"211130005001893",Urbana,"2","0",0.317179381679212,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,56,2456818,CENTRO DE SAUDE YVES PARGA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.62497403262436,-44.3161231424204,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1652,"211130005001935",Urbana,"1","0",0.200004932421786,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,56,2456818,CENTRO DE SAUDE YVES PARGA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.62497403262436,-44.3161231424204,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1653,"211130005001936",Urbana,"1","0",0.128610610574948,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,56,2456818,CENTRO DE SAUDE YVES PARGA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.62497403262436,-44.3161231424204,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1719,"211130005002002",Urbana,"1","0",0.383456981024138,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,56,2456818,CENTRO DE SAUDE YVES PARGA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.62497403262436,-44.3161231424204,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1720,"211130005002003",Urbana,"1","0",0.202641060875053,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,56,2456818,CENTRO DE SAUDE YVES PARGA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.62497403262436,-44.3161231424204,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
767,"211130005000955",Urbana,"2","0",0.798127797147709,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,32,2309270,CENTRO DE SAUDE LAURA VASCONCELOS,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.75745333124619,-44.3519567383654,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
768,"211130005000956",Urbana,"1","0",0.784126533828875,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,32,2309270,CENTRO DE SAUDE LAURA VASCONCELOS,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.75745333124619,-44.3519567383654,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
773,"211130005000967",Rural,"8","4",3.10783074112046,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,32,2309270,CENTRO DE SAUDE LAURA VASCONCELOS,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.75745333124619,-44.3519567383654,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1108,"211130005001363",Urbana,"2","0",4.66781152887104,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,32,2309270,CENTRO DE SAUDE LAURA VASCONCELOS,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.75745333124619,-44.3519567383654,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1402,"211130005001673",Urbana,"2","0",0.862647136276767,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,32,2309270,CENTRO DE SAUDE LAURA VASCONCELOS,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.75745333124619,-44.3519567383654,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1528,"211130005001811",Urbana,"2","0",0.473825550887639,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,32,2309270,CENTRO DE SAUDE LAURA VASCONCELOS,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.75745333124619,-44.3519567383654,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1529,"211130005001812",Urbana,"1","1",0.110769713130798,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000104",Vila Samara I,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,32,2309270,CENTRO DE SAUDE LAURA VASCONCELOS,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.75745333124619,-44.3519567383654,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1586,"211130005001869",Urbana,"2","0",0.531927154430794,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,32,2309270,CENTRO DE SAUDE LAURA VASCONCELOS,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.75745333124619,-44.3519567383654,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1587,"211130005001870",Urbana,"2","0",0.450634428887457,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,32,2309270,CENTRO DE SAUDE LAURA VASCONCELOS,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.75745333124619,-44.3519567383654,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1630,"211130005001913",Urbana,"2","0",5.30336958353442,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,32,2309270,CENTRO DE SAUDE LAURA VASCONCELOS,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.75745333124619,-44.3519567383654,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1632,"211130005001915",Urbana,"2","0",1.4018087301962,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,32,2309270,CENTRO DE SAUDE LAURA VASCONCELOS,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.75745333124619,-44.3519567383654,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
365,"211130005000438",Urbana,"1","0",0.053050668895881,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,18,2464624,CLINICA DA FAMILIA DO ANJO DA GUARDA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.56475621934362,-44.3329748540686,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
366,"211130005000439",Urbana,"1","0",0.052081605296085,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,18,2464624,CLINICA DA FAMILIA DO ANJO DA GUARDA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.56475621934362,-44.3329748540686,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
367,"211130005000440",Urbana,"1","0",0.087527039305901,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,18,2464624,CLINICA DA FAMILIA DO ANJO DA GUARDA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.56475621934362,-44.3329748540686,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
368,"211130005000443",Urbana,"1","0",0.051937990115039,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,18,2464624,CLINICA DA FAMILIA DO ANJO DA GUARDA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.56475621934362,-44.3329748540686,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
369,"211130005000444",Urbana,"1","0",0.052844511060605,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,18,2464624,CLINICA DA FAMILIA DO ANJO DA GUARDA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.56475621934362,-44.3329748540686,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
370,"211130005000445",Urbana,"1","0",0.05761551173532,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,18,2464624,CLINICA DA FAMILIA DO ANJO DA GUARDA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.56475621934362,-44.3329748540686,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
371,"211130005000446",Urbana,"1","0",0.080600939627404,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,18,2464624,CLINICA DA FAMILIA DO ANJO DA GUARDA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.56475621934362,-44.3329748540686,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
372,"211130005000447",Urbana,"1","0",0.096952322046111,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,18,2464624,CLINICA DA FAMILIA DO ANJO DA GUARDA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.56475621934362,-44.3329748540686,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
373,"211130005000448",Urbana,"1","0",0.08064321554468,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,18,2464624,CLINICA DA FAMILIA DO ANJO DA GUARDA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.56475621934362,-44.3329748540686,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
374,"211130005000450",Urbana,"1","0",0.092985186127918,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,18,2464624,CLINICA DA FAMILIA DO ANJO DA GUARDA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.56475621934362,-44.3329748540686,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
375,"211130005000451",Urbana,"1","0",0.122336200397392,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,18,2464624,CLINICA DA FAMILIA DO ANJO DA GUARDA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.56475621934362,-44.3329748540686,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
376,"211130005000456",Urbana,"1","0",0.050283439262443,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,18,2464624,CLINICA DA FAMILIA DO ANJO DA GUARDA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.56475621934362,-44.3329748540686,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
742,"211130005000917",Urbana,"1","0",0.059031572270637,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,18,2464624,CLINICA DA FAMILIA DO ANJO DA GUARDA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.56475621934362,-44.3329748540686,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
810,"211130005001015",Urbana,"1","0",0.060103616276449,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,18,2464624,CLINICA DA FAMILIA DO ANJO DA GUARDA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.56475621934362,-44.3329748540686,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
970,"211130005001207",Urbana,"1","1",0.115622700990025,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000025",Vila Gancharia,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,18,2464624,CLINICA DA FAMILIA DO ANJO DA GUARDA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.56475621934362,-44.3329748540686,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1120,"211130005001375",Urbana,"1","0",0.043290411311241,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,18,2464624,CLINICA DA FAMILIA DO ANJO DA GUARDA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.56475621934362,-44.3329748540686,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1121,"211130005001376",Urbana,"1","0",0.030574213657946,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,18,2464624,CLINICA DA FAMILIA DO ANJO DA GUARDA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.56475621934362,-44.3329748540686,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1425,"211130005001701",Urbana,"1","0",0.045023936921286,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,18,2464624,CLINICA DA FAMILIA DO ANJO DA GUARDA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.56475621934362,-44.3329748540686,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1426,"211130005001702",Urbana,"1","0",0.050019600942405,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,18,2464624,CLINICA DA FAMILIA DO ANJO DA GUARDA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.56475621934362,-44.3329748540686,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
